Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
612.195306667	14.4265735050	34.0682659740	0.0293528294268	28.1793832932	28.6028440445	65.7455296896	55.3883231000	145.655036835	665.328057436	0.658739034991	70.7361574471	0.483899604022	0.00581935189275	5.05551585782	0.197803751017	44.4648627250	47.3184930786	96.3168993657	63.5205096072	215.099759115	442.081107065	7.76801549945	22.3759034461	0.112594952226
612.818533333	14.5400380054	33.9569265501	0.0294490727400	28.2548278467	28.6830184836	65.8709788050	55.4299414775	147.085891492	660.727008176	0.671384238583	70.4721676171	0.482618014547	0.00569267581913	5.11619679294	0.195457688684	44.4211340310	47.2630962529	96.1900320952	63.7207573023	218.547149888	441.193524825	7.72111376276	22.4416103758	0.113842153801
613.441760000	14.6542215542	33.8443914463	0.0295469930841	28.3307162991	28.7637044820	65.9970821855	55.4737350102	148.570793779	656.090058925	0.684354915812	70.2066235401	0.481329771841	0.00556644299505	5.17793336060	0.193127244087	44.3766273735	47.2067567965	96.0619612287	63.9230571725	222.117259167	440.293631452	7.67415403116	22.5084771956	0.115125160836
614.064986667	14.7691287474	33.7306230881	0.0296466506827	28.4070625392	28.8449177400	66.1238633141	55.5198118351	150.113067763	651.415868167	0.697665114885	69.9394547976	0.480034893111	0.00544066287933	5.24075816408	0.190812086475	44.3313215287	47.1494498004	95.9326497745	64.1274795974	225.816916976	439.381113928	7.62712840906	22.5765459198	0.116445563401
614.688213333	14.8847642465	33.6155817387	0.0297481093075	28.4838812375	28.9266748313	66.2513470013	55.5682884015	151.716317082	646.703016257	0.711329751219	69.6705870036	0.478733408643	0.00531534522515	5.30470541897	0.188511881626	44.2851942669	47.0911491826	95.8020589838	64.3340993773	229.653478165	438.455643039	7.58002870024	22.6458607681	0.117805046397
615.311440000	15.0011327808	33.4992253301	0.0298514365674	28.5611879073	29.0089932709	66.3795594882	55.6192902963	153.384453336	641.950002217	0.725364669323	69.3999414972	0.477425363810	0.00519050009525	5.36981106531	0.186226291361	44.2382222835	47.0318276074	95.6701482290	64.5429961132	233.634874406	437.516872165	7.53284638528	22.7164683238	0.119205397032
615.934666667	15.1182391487	33.3815092773	0.0299567042249	28.6389989693	29.0918915879	66.5085285583	55.6729531652	155.121727759	637.155240677	0.739786708819	69.1274350096	0.476110821378	0.00506613787838	5.43611289003	0.183954973016	44.1903811230	46.9714563977	95.5368748706	64.7542546270	237.769672556	436.564435959	7.48557259674	22.7884177063	0.120648513054
616.557893333	15.2360882198	33.2623862779	0.0300639885439	28.7173318237	29.1753894054	66.6382836588	55.7294237401	156.932766583	632.317059013	0.754613774789	68.8529793053	0.474789864153	0.00494226930682	5.50365066078	0.181697578868	44.1416450970	46.9100054380	95.4021941112	64.9679654274	242.067140273	435.597948896	7.43819809175	22.8617607603	0.122136411854
617.181120000	15.3546849367	33.1418060935	0.0301733706721	28.7962049269	29.2595075271	66.7688560331	55.7888609870	158.822610565	627.433694760	0.769864912590	68.5764807941	0.473462598034	0.00481890547539	5.57246627246	0.179453755502	44.0919871933	46.8474430698	95.2660588359	65.1842252282	246.537319996	434.617003676	7.39071322180	22.9365522635	0.123671240528
617.804346667	15.4740343172	33.0197153124	0.0302849370607	28.8756378758	29.3442680311	66.9002788645	55.8514373900	160.796759239	622.503293378	0.785560387250	68.2978401138	0.472129155513	0.00469605786173	5.64260390800	0.177223143128	44.0413789766	46.7837359752	95.1284194370	65.4031375244	251.191112553	433.621169461	7.34310789927	23.0128501541	0.125255287056
618.427573333	15.5941414559	32.8960570922	0.0303987799267	28.9556514990	29.4296943733	67.0325874323	55.9173403876	162.861220508	617.523906480	0.801721767527	68.0169516803	0.470789699713	0.00457373834841	5.71411021526	0.175005374823	43.9897904793	46.7188490499	94.9892236208	65.6248132351	256.040371876	432.609989933	7.29537156025	23.0907157824	0.126890992724
619.050800000	15.7150115266	32.7707708792	0.0305149977609	29.0362679562	29.5158114977	67.1658192818	55.9867739815	165.022566302	612.493490637	0.818372014653	67.7337032037	0.469444429043	0.00445195924660	5.78703450171	0.172800075704	43.9371900811	46.6527452626	94.8484161946	65.8493714227	261.098012618	431.582981143	7.24749312334	23.1702141868	0.128580965975
619.674026667	15.8366497842	32.6437921053	0.0306336958885	29.1175108453	29.6026459587	67.3000144087	56.0599605394	167.287995111	607.409906894	0.835535575685	67.4479751696	0.468093582564	0.00433073332186	5.86142894964	0.170606862011	43.8835443760	46.5853855005	94.7059388319	66.0769400981	266.378132731	430.539629124	7.19946094360	23.2514144005	0.130327997898
620.297253333	15.9590615675	32.5150518588	0.0307549870855	29.1994053194	29.6902260518	67.4352154593	56.1371428158	169.665402355	602.270921196	0.853238481335	67.1596402818	0.466737446176	0.00421007382203	5.93734885417	0.168425340091	43.8288180248	46.5167283968	94.5617298112	66.3076571255	271.896153538	429.479387235	7.15126276117	23.3343897909	0.132135079584
620.920480000	16.0822523010	32.3844765279	0.0308789922585	29.2819782132	29.7785819575	67.5714679483	56.2185862186	172.163459661	597.074205897	0.871508447956	66.8685628674	0.465376359768	0.00408999450752	6.01485288741	0.166255105273	43.7729735916	46.4467301410	94.4157237270	66.5416712416	277.668980240	428.401673201	7.10288564374	23.4192184360	0.134005421639
621.543706667	16.2062274978	32.2519874153	0.0310058411943	29.3652581802	29.8677458964	67.7088204947	56.3045813524	174.791704305	591.817342619	0.890374983252	66.5745982420	0.464010725467	0.00397050968432	6.09400339224	0.164095740622	43.7159713620	46.3753442659	94.2678511670	66.7791432056	283.715186458	427.305865807	7.05431592192	23.5059835443	0.135942476180
622.166933333	16.3309927625	32.1175003220	0.0311356733860	29.4492758407	29.9577522974	67.8473250776	56.3954468694	177.560640259	586.497826762	0.909869495027	66.2775920342	0.462641017171	0.00385163423997	6.17486671000	0.161946815529	43.6577691394	46.3025214118	94.1180383519	67.0202471015	290.055227095	426.191301183	7.00553911647	23.5947739235	0.137949961711
622.790160000	16.4565537941	31.9809250983	0.0312686389442	29.5340639423	30.0486379811	67.9870373132	56.4915326681	180.481852505	581.113074012	0.930025402026	65.9773794705	0.461267791548	0.00373338368288	6.25751354689	0.159807884155	43.5983220184	46.2282090608	93.9662067330	67.2651718173	296.711684733	425.057268636	6.95653985624	23.6856845049	0.140031891353
623.413386667	16.5829163893	31.8421651619	0.0314048996014	29.6196575331	30.1404423574	68.1280167543	56.5932234747	183.568136546	575.660429279	0.950878245614	65.6737846210	0.459891700745	0.00361577418536	6.34201938510	0.157678483662	43.5375821288	46.1523512398	93.8122725384	67.5141227287	303.709555898	423.903005942	6.90730178514	23.7788169264	0.142192604987
624.036613333	16.7100864466	31.7011169806	0.0315446298190	29.7060941478	30.2332076390	68.2703272140	56.7009428532	186.833645362	570.137178604	0.972465800578	65.3666196083	0.458513507040	0.00349882263094	6.42846494530	0.155558132230	43.4754983483	46.0748881854	93.6561462635	67.7673236242	311.076584907	422.727694014	6.85780745659	23.8742809735	0.144436804802
624.659840000	16.8380699703	31.5576695188	0.0316880180079	29.7934140090	30.3269790734	68.4140371146	56.8151576831	190.294056412	564.540564640	0.994828182875	65.0556837829	0.457134099736	0.00338254666631	6.51693670890	0.153446326805	43.4120159780	45.9957559654	93.4977320933	68.0250189106	318.843654810	421.530450856	6.80803821318	23.9721933823	0.146769600220
625.283066667	16.9668730762	31.4117036498	0.0318352678718	29.8816602416	30.4218051909	68.5592198630	56.9363831492	193.966761776	558.867806470	1.01800795152	64.7407628722	0.455754514609	0.00326696475876	6.60752750963	0.151342540541	43.3470763733	45.9148860497	93.3369272482	68.2874761521	327.045247112	420.310324656	6.75797404931	24.0726804086	0.149196553915
625.906293333	17.0965019968	31.2630915315	0.0319865998854	29.9708791040	30.5177380728	68.7059542536	57.0651882833	197.871085071	553.116124666	1.04205020116	64.4216281089	0.454375956254	0.00315209625960	6.70033720630	0.149246219886	43.2806165253	45.8322048216	93.1736212381	68.5549890018	335.719984854	419.066285886	6.70759345345	24.1758782994	0.151723738534
626.529520000	17.2269630889	31.1116959503	0.0321422529199	30.0611202338	30.6148336385	68.8543249003	57.2022020889	202.028529503	547.282772640	1.06700264092	64.0980353514	0.452999823712	0.00303796147459	6.79547345073	0.147156781238	43.2125685808	45.7476330194	93.0076950097	68.8278806009	344.911277173	417.797218219	6.65687322679	24.2819344154	0.154357801722
627.152746667	17.3582628419	30.9573696328	0.0323024860271	30.1524369100	30.7131519529	69.0044226979	57.3481202707	206.463062363	541.365075561	1.09291565459	63.7697242094	0.451627739767	0.00292458174223	6.89305256812	0.145073607102	43.1428592929	45.6610850964	92.8390199678	69.1065075373	354.668088194	416.501908037	6.60578827364	24.3910085209	0.157106041967
627.775973333	17.4904078881	30.7999545329	0.0324675803963	30.2448863309	30.8127575552	69.1563453132	57.5037125688	211.201442534	535.360478282	1.11984233584	63.4364171920	0.450261584350	0.00281197952119	6.99320057058	0.142996041642	43.0714093872	45.5724684819	92.6674568462	69.3912644751	365.045859100	415.179032259	6.55431135837	24.5032742742	0.159976497490
628.399200000	17.6234050154	30.6392810962	0.0326378414970	30.3385299089	30.9137198084	69.3101977091	57.6698306683	216.273599333	529.266603922	1.14783849196	63.0978188992	0.448903532483	0.00270017848819	7.09605432959	0.140923385526	42.9981328274	45.4816827266	92.4928543996	69.6825895948	376.107620181	413.827144144	6.50241282240	24.6189209584	0.162978050953
629.022426667	17.7572611825	30.4751675107	0.0328136014231	30.4334335820	31.0161132728	69.4660926995	57.8474166061	221.713073492	523.081324942	1.17696260882	62.7536152813	0.447556097222	0.00258920364803	7.20176293891	0.138854889904	42.9229359611	45.3886185076	92.3150478806	69.9809710190	387.925340078	412.444656646	6.45006025318	24.7381555014	0.166120553488
629.645653333	17.8919835383	30.3074189498	0.0329952214557	30.5296681441	31.1200181033	69.6241515418	58.0375115400	227.557534788	516.802848576	1.20727577037	62.4034729891	0.446222178115	0.00247908145764	7.31048930737	0.136789749353	42.8457165212	45.2931564648	92.1338572572	70.2869544407	400.581573317	411.029822792	6.39721809529	24.8612048475	0.169414972439
630.268880000	18.0275794448	30.1358268122	0.0331830948668	30.6273095969	31.2255204758	69.7845045690	58.2412646507	233.849396301	510.429818447	1.23884152759	62.0470388408	0.444905115794	0.00236983996672	7.42241203064	0.134727093547	42.7663624499	45.1951658321	91.9490851149	70.6011522328	414.171485880	409.580712397	6.34384719130	24.9883187585	0.172873568456
630.892106667	18.1640565067	29.9601679623	0.0333776499938	30.7264395281	31.3327130486	69.9472918744	58.4599418418	240.636553753	503.961433734	1.27172571624	61.6839394178	0.443608753563	0.00226150897762	7.53772760409	0.132665977404	42.6847505085	45.0945028186	91.7605141742	70.9242543888	428.805363805	408.095184275	6.28990423713	25.1197731442	0.176510109143
631.515333333	18.3014226071	29.7802039605	0.0335793536313	30.8271455282	31.4416954699	70.1126640641	58.6949337588	247.973291418	497.397586345	1.30599623076	61.3137807868	0.442337507388	0.00215412022810	7.65665305539	0.130605369313	42.6007446221	44.9910086807	91.5679043340	71.2570417481	444.611744442	406.570852841	6.23534113228	25.2558740489	0.180340128625
632.138560000	18.4396859517	29.5956802585	0.0337887148147	30.9295216644	31.5525749543	70.2807831135	58.9477624914	255.921416533	490.739014754	1.34172277682	60.9361483097	0.441096446748	0.00204770760129	7.77942909771	0.128544137036	42.5141938962	44.8845074141	91.3709891275	71.6004020914	461.741357920	405.005047678	6.18010420066	25.3969624607	0.184381245243
